,site,year,temp,rh,precip,solrad,vpd,class,station,state,tzone,lat,lon,years,area,perct_irri
0,722070,1961,22.527190923317683,74.71330399061034,881.8,234.06064162754305,0.7012157575967706,1,SAVANNAH INTL AP,GA,-5,32.117,-81.2,22,2445.9237940000003,6.585903615089924
1,722070,1962,23.28926056338028,75.1181044600939,972.9999999999999,233.71498435054772,0.7233024829897068,1,SAVANNAH INTL AP,GA,-5,32.117,-81.2,22,2445.9237940000003,6.585903615089924
2,722070,1965,23.004870892018783,75.05625,226.59999999999997,229.64045383411582,0.7124739256845722,1,SAVANNAH INTL AP,GA,-5,32.117,-81.2,22,2445.9237940000003,6.585903615089924
3,722070,1970,23.873122065727703,72.77041666666668,275.70000000000005,228.43622848200312,0.8205307026347812,1,SAVANNAH INTL AP,GA,-5,32.117,-81.2,22,2445.9237940000003,6.585903615089924
4,722070,1971,23.547535211267604,72.72513497652582,564.4,227.59643974960878,0.8055919391264923,1,SAVANNAH INTL AP,GA,-5,32.117,-81.2,22,2445.9237940000003,6.585903615089924
5,722070,1972,23.02159624413145,73.03448943661972,186.89999999999998,231.99804381846636,0.7710188053364404,1,SAVANNAH INTL AP,GA,-5,32.117,-81.2,22,2445.9237940000003,6.585903615089924
6,722070,1973,23.53879428459581,74.35452926208652,707.3,229.29655712050078,0.7570582766616405,1,SAVANNAH INTL AP,GA,-5,32.117,-81.2,22,2445.9237940000003,6.585903615089924
7,722070,1974,22.704306969459672,75.05388801879405,843.3,228.2472613458529,0.6994086328466556,1,SAVANNAH INTL AP,GA,-5,32.117,-81.2,22,2445.9237940000003,6.585903615089924
8,722070,1975,23.566262230919765,77.83995890410958,936.9,224.7693661971831,0.6552756988234365,1,SAVANNAH INTL AP,GA,-5,32.117,-81.2,22,2445.9237940000003,6.585903615089924
9,722070,1976,22.02936228482003,74.3841361768734,1250.3000000000002,225.86932707355243,0.6887074282615526,1,SAVANNAH INTL AP,GA,-5,32.117,-81.2,22,2445.9237940000003,6.585903615089924
10,722070,1977,23.761396986891018,70.78128741929173,669.4,238.02895148669796,0.8744423937330121,1,SAVANNAH INTL AP,GA,-5,32.117,-81.2,22,2445.9237940000003,6.585903615089924
11,722070,1978,23.7302034428795,71.55100156494522,551.6,230.49295774647888,0.8497744293981899,1,SAVANNAH INTL AP,GA,-5,32.117,-81.2,22,2445.9237940000003,6.585903615089924
12,722070,1979,23.46382312658971,72.79187830170221,1172.5,226.01721439749608,0.7994858159402543,1,SAVANNAH INTL AP,GA,-5,32.117,-81.2,22,2445.9237940000003,6.585903615089924
13,722070,1980,23.94861111111111,70.232994913928,572.5999999999999,237.96205007824727,0.9011637427766308,1,SAVANNAH INTL AP,GA,-5,32.117,-81.2,22,2445.9237940000003,6.585903615089924
14,722070,1981,23.667390453834113,70.74400039123631,697.8,233.85133020344287,0.8705080786690385,1,SAVANNAH INTL AP,GA,-5,32.117,-81.2,22,2445.9237940000003,6.585903615089924
15,722070,1982,23.225782472613457,73.0053305946792,1023.5999999999999,219.69268388106417,0.7816509539370666,1,SAVANNAH INTL AP,GA,-5,32.117,-81.2,22,2445.9237940000003,6.585903615089924
16,722070,1983,23.46492566510172,69.79684859154929,648.4,229.37754303599374,0.8875523449310969,1,SAVANNAH INTL AP,GA,-5,32.117,-81.2,22,2445.9237940000003,6.585903615089924
17,722070,1984,23.597339593114242,71.48417840375586,768.5,239.31611893583724,0.8448325818130735,1,SAVANNAH INTL AP,GA,-5,32.117,-81.2,22,2445.9237940000003,6.585903615089924
18,722070,1985,24.10829420970266,71.78615414710485,710.3000000000001,233.13047730829422,0.8625599122650738,1,SAVANNAH INTL AP,GA,-5,32.117,-81.2,22,2445.9237940000003,6.585903615089924
19,722070,1992,23.174080594679186,74.81270539906104,991.0999999999999,215.53384194053208,0.7269923993602108,1,SAVANNAH INTL AP,GA,-5,32.117,-81.2,22,2445.9237940000003,6.585903615089924
20,722070,1993,24.14778951486698,70.15499804381847,602.1999999999999,236.05751173708921,0.9146420079572,1,SAVANNAH INTL AP,GA,-5,32.117,-81.2,22,2445.9237940000003,6.585903615089924
21,722070,1995,24.473561643835616,76.0732133072407,1049.1,221.62812989045383,0.7480576914638011,1,SAVANNAH INTL AP,GA,-5,32.117,-81.2,22,2445.9237940000003,6.585903615089924
22,722080,1961,21.895950704225353,77.31362871674492,899.3999999999999,232.12871674491393,0.6048991951102454,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
23,722080,1962,22.609370109546166,74.80395148669797,1146.2,236.42996870109548,0.7022718447229654,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
24,722080,1963,22.749667449139277,74.34353482003131,969.2,225.1592331768388,0.7213487375969532,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
25,722080,1964,22.606808843670514,76.38551467710373,1329.3,213.37597809076684,0.6580855345886572,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
26,722080,1966,22.373826291079812,74.38827235374683,903.4,223.10582942097025,0.7035010671886939,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
27,722080,1973,23.412323943661974,73.37128230227096,1282.3000000000002,230.4552034428795,0.7799802523107502,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
28,722080,1975,23.09254694835681,75.14742957746479,979.0,224.17214397496087,0.7137270761127659,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
29,722080,1977,23.636913145539904,72.56367175273866,615.4,240.84604851330204,0.8148337829858279,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
30,722080,1978,23.197104851330206,74.45882824726135,650.0,232.8329420970266,0.7382554679481923,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
31,722080,1979,22.9608372456964,75.46754303599373,1085.3999999999999,227.17077464788733,0.6988205761039024,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
32,722080,1981,23.354773082942096,73.26802034428795,945.5,234.6570813771518,0.780230695912195,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
33,722080,1983,23.003129890453835,73.3155692488263,621.3,233.48532863849766,0.7621113367597481,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
34,722080,1984,22.951643192488262,74.41539906103287,761.8,233.1858372456964,0.7283771627873539,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
35,722080,1985,23.79258607198748,73.3665747261346,959.6999999999998,228.90219092331768,0.7986018437826012,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
36,722080,1988,22.663654147104854,74.45042449139281,862.6999999999999,230.61150234741785,0.7145256247129335,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
37,722080,1989,23.498454616588422,74.0693485915493,1089.9,226.3341158059468,0.7635765611510981,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
38,722080,1992,22.774545098806495,75.91219722167872,914.8,212.05790297339593,0.6782889883258769,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
39,722080,1993,23.565290549794565,74.94774799452163,734.8000000000001,226.8644366197183,0.7407544667205008,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
40,722080,1994,23.23656818626492,74.93323483365948,1218.6,215.74589201877933,0.7263105011948445,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
41,722080,1995,24.164545810493344,76.75293069694597,965.5999999999999,214.4037558685446,0.7131718849646362,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
42,722080,1998,24.164474456840868,75.44413077525451,948.9,249.51310641627543,0.7533198552109313,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
43,722080,1999,23.239796517315597,75.63846289406696,841.0999999999999,251.24354460093898,0.7060171819019305,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
44,722080,2001,22.817179236043096,76.66303232125367,700.7,249.143779342723,0.6588832358491907,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
45,722080,2003,23.209234983369203,78.18708863236158,957.5999999999999,219.38732394366198,0.63096428725727,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
46,722080,2004,23.65505150554675,78.29650554675119,764.7875,224.08861502347418,0.6452940498038457,1,CHARLESTON INTL ARPT,SC,-5,32.9,-80.033,25,10052.40688,5.735219045105707
47,722140,1961,22.738074740755234,75.00303463118763,735.9,229.36952269170578,0.7023019918068134,1,TALLAHASSEE REGIONAL AP [ISIS],FL,-5,30.4,-84.35,19,9510.12727,13.34814801869828
48,722140,1962,24.101447574334898,73.72203834115805,799.7,238.74510954616588,0.8030381248235643,1,TALLAHASSEE REGIONAL AP [ISIS],FL,-5,30.4,-84.35,19,9510.12727,13.34814801869828
49,722140,1964,23.593016431924884,75.55207355242565,1598.4,227.7417840375587,0.7241210447298334,1,TALLAHASSEE REGIONAL AP [ISIS],FL,-5,30.4,-84.35,19,9510.12727,13.34814801869828
50,722140,1967,23.52617370892019,73.35661384976527,270.5,234.77230046948358,0.7859055674091096,1,TALLAHASSEE REGIONAL AP [ISIS],FL,-5,30.4,-84.35,19,9510.12727,13.34814801869828
51,722140,1968,24.45117370892019,74.3662558685446,398.5,241.5530125195618,0.8003269848181715,1,TALLAHASSEE REGIONAL AP [ISIS],FL,-5,30.4,-84.35,19,9510.12727,13.34814801869828
52,722140,1970,23.8193661971831,74.70899061032864,356.5,235.27523474178403,0.7595995305417058,1,TALLAHASSEE REGIONAL AP [ISIS],FL,-5,30.4,-84.35,19,9510.12727,13.34814801869828
53,722140,1971,23.066607981220656,73.80633802816901,421.3,235.16275430359937,0.7510362541185756,1,TALLAHASSEE REGIONAL AP [ISIS],FL,-5,30.4,-84.35,19,9510.12727,13.34814801869828
54,722140,1973,23.846918767507002,76.9444302022832,1267.8666666666666,237.59526604068859,0.6936335970077097,1,TALLAHASSEE REGIONAL AP [ISIS],FL,-5,30.4,-84.35,19,9510.12727,13.34814801869828
55,722140,1975,23.687625150180217,80.33836710130392,1333.6,224.2091158059468,0.5857581515714738,1,TALLAHASSEE REGIONAL AP [ISIS],FL,-5,30.4,-84.35,19,9510.12727,13.34814801869828
56,722140,1979,23.172143974960875,78.93998630672927,1390.3000000000002,212.66118935837247,0.6077921037529488,1,TALLAHASSEE REGIONAL AP [ISIS],FL,-5,30.4,-84.35,19,9510.12727,13.34814801869828
57,722140,1980,24.12766581882215,75.66513206808844,1099.6000000000001,232.04225352112675,0.7448559025458699,1,TALLAHASSEE REGIONAL AP [ISIS],FL,-5,30.4,-84.35,19,9510.12727,13.34814801869828
58,722140,1981,23.81570813771518,76.38698161189359,616.7,230.01388888888889,0.7090426162570536,1,TALLAHASSEE REGIONAL AP [ISIS],FL,-5,30.4,-84.35,19,9510.12727,13.34814801869828
59,722140,1982,23.862363067292648,77.46030320813773,979.6,224.945813771518,0.6787575594095978,1,TALLAHASSEE REGIONAL AP [ISIS],FL,-5,30.4,-84.35,19,9510.12727,13.34814801869828
60,722140,1983,23.503305946791862,75.13135367762128,778.5,230.07942097026603,0.7325227938391792,1,TALLAHASSEE REGIONAL AP [ISIS],FL,-5,30.4,-84.35,19,9510.12727,13.34814801869828
61,722140,1984,23.82066131872432,74.80009000195656,876.3,228.35641627543035,0.7569236957716363,1,TALLAHASSEE REGIONAL AP [ISIS],FL,-5,30.4,-84.35,19,9510.12727,13.34814801869828
62,722140,1987,23.006220657276995,72.75650039123632,978.9999999999999,241.39025821596243,0.7782271345694798,1,TALLAHASSEE REGIONAL AP [ISIS],FL,-5,30.4,-84.35,19,9510.12727,13.34814801869828
63,722140,1992,23.215316901408446,75.61282863849765,958.9,229.5111502347418,0.705692757880259,1,TALLAHASSEE REGIONAL AP [ISIS],FL,-5,30.4,-84.35,19,9510.12727,13.34814801869828
64,722140,1993,24.027230046948358,70.09807669731951,657.8,243.73102503912364,0.9096301889160947,1,TALLAHASSEE REGIONAL AP [ISIS],FL,-5,30.4,-84.35,19,9510.12727,13.34814801869828
65,722140,1994,23.717706906671886,75.12116024261397,1546.7,221.18016431924883,0.7425622375483383,1,TALLAHASSEE REGIONAL AP [ISIS],FL,-5,30.4,-84.35,19,9510.12727,13.34814801869828
66,722170,1961,22.185093896713614,68.54336854460092,605.2,230.18153364632238,0.8539751503541426,1,MACON MIDDLE GA REGIONAL AP,GA,-5,32.683,-83.65,22,2731.6322920000002,18.03957230470472
67,722170,1962,23.61946400625978,67.05465179968701,568.2,235.70539906103286,0.9773959847015743,1,MACON MIDDLE GA REGIONAL AP,GA,-5,32.683,-83.65,22,2731.6322920000002,18.03957230470472
68,722170,1963,23.29264475743349,67.95421752738655,654.0,232.3196400625978,0.9317471495248102,1,MACON MIDDLE GA REGIONAL AP,GA,-5,32.683,-83.65,22,2731.6322920000002,18.03957230470472
69,722170,1964,22.392410015649453,72.57777777777777,702.2,215.03853677621282,0.7541012384471872,1,MACON MIDDLE GA REGIONAL AP,GA,-5,32.683,-83.65,22,2731.6322920000002,18.03957230470472
70,722170,1966,21.903110328638498,72.02042253521127,195.9,223.00234741784038,0.7463676721024324,1,MACON MIDDLE GA REGIONAL AP,GA,-5,32.683,-83.65,22,2731.6322920000002,18.03957230470472
71,722170,1968,22.379225352112673,68.60320422535212,173.4,228.05281690140845,0.8626940634279157,1,MACON MIDDLE GA REGIONAL AP,GA,-5,32.683,-83.65,22,2731.6322920000002,18.03957230470472
72,722170,1969,22.41338028169014,72.84743544600938,164.90000000000003,226.96772300469485,0.7476584816080587,1,MACON MIDDLE GA REGIONAL AP,GA,-5,32.683,-83.65,22,2731.6322920000002,18.03957230470472
73,722170,1970,23.91097417840376,72.61763497652582,221.39999999999998,223.16177621283256,0.8270564622952952,1,MACON MIDDLE GA REGIONAL AP,GA,-5,32.683,-83.65,22,2731.6322920000002,18.03957230470472
74,722170,1971,23.552582159624418,71.77572183098592,219.8,219.3744131455399,0.8338930831029274,1,MACON MIDDLE GA REGIONAL AP,GA,-5,32.683,-83.65,22,2731.6322920000002,18.03957230470472
75,722170,1973,22.936413043478257,73.42422029453299,601.3,225.45989827856025,0.755882954470247,1,MACON MIDDLE GA REGIONAL AP,GA,-5,32.683,-83.65,22,2731.6322920000002,18.03957230470472
76,722170,1974,22.297476525821597,72.28228482003131,549.1666666666666,229.74471830985917,0.7577463096126953,1,MACON MIDDLE GA REGIONAL AP,GA,-5,32.683,-83.65,22,2731.6322920000002,18.03957230470472
77,722170,1979,22.611247947454842,72.91101848049281,707.8,224.30751173708921,0.7551201468930442,1,MACON MIDDLE GA REGIONAL AP,GA,-5,32.683,-83.65,22,2731.6322920000002,18.03957230470472
78,722170,1981,23.249196464443553,69.9061182622687,618.0,238.2384585289515,0.8726514166183574,1,MACON MIDDLE GA REGIONAL AP,GA,-5,32.683,-83.65,22,2731.6322920000002,18.03957230470472
79,722170,1982,22.81846635367762,75.76057316118937,650.8,227.61795774647888,0.6844173108691609,1,MACON MIDDLE GA REGIONAL AP,GA,-5,32.683,-83.65,22,2731.6322920000002,18.03957230470472
80,722170,1983,23.227406103286384,67.68298122065728,480.19999999999993,236.57648669796558,0.935857387823464,1,MACON MIDDLE GA REGIONAL AP,GA,-5,32.683,-83.65,22,2731.6322920000002,18.03957230470472
81,722170,1985,23.37451095461659,71.01997456964006,487.2,231.5907668231612,0.8468751697302923,1,MACON MIDDLE GA REGIONAL AP,GA,-5,32.683,-83.65,22,2731.6322920000002,18.03957230470472
82,722170,1986,23.977308294209703,68.3951799687011,493.29999999999995,243.47926447574335,0.9584898561101771,1,MACON MIDDLE GA REGIONAL AP,GA,-5,32.683,-83.65,22,2731.6322920000002,18.03957230470472
83,722170,1988,22.53671752738654,69.87059663536776,694.9,244.4152973395931,0.8360008973762902,1,MACON MIDDLE GA REGIONAL AP,GA,-5,32.683,-83.65,22,2731.6322920000002,18.03957230470472
84,722170,1990,23.69540297339593,67.25481119154765,473.00000000000006,250.2388497652582,0.9760097275567259,1,MACON MIDDLE GA REGIONAL AP,GA,-5,32.683,-83.65,22,2731.6322920000002,18.03957230470472
85,722170,1992,22.10536203522505,73.93987671232877,768.5999999999999,223.33333333333334,0.7039729912580905,1,MACON MIDDLE GA REGIONAL AP,GA,-5,32.683,-83.65,22,2731.6322920000002,18.03957230470472
86,722170,1994,22.141490610328635,78.64218114241001,1025.5,218.8622848200313,0.5782456514145013,1,MACON MIDDLE GA REGIONAL AP,GA,-5,32.683,-83.65,22,2731.6322920000002,18.03957230470472
87,722170,1995,22.972451575034235,73.60295245548815,539.1,237.1222613458529,0.7524747785502401,1,MACON MIDDLE GA REGIONAL AP,GA,-5,32.683,-83.65,22,2731.6322920000002,18.03957230470472
88,722180,1961,21.642233959311426,72.37439162754303,650.0,219.966744913928,0.7250361526001392,1,AUGUSTA BUSH FIELD,GA,-5,33.367,-81.96700000000001,18,5940.794366,8.4034710962212
89,722180,1962,22.806827073552427,72.5918896713615,587.8,226.60935054773083,0.7733298651567542,1,AUGUSTA BUSH FIELD,GA,-5,33.367,-81.96700000000001,18,5940.794366,8.4034710962212
90,722180,1963,22.45009780907668,71.90597222222222,521.5,225.3789123630673,0.7753471658588367,1,AUGUSTA BUSH FIELD,GA,-5,33.367,-81.96700000000001,18,5940.794366,8.4034710962212
91,722180,1965,22.193661971830984,74.2363438967136,169.89999999999998,221.59370109546165,0.6997966510217779,1,AUGUSTA BUSH FIELD,GA,-5,33.367,-81.96700000000001,18,5940.794366,8.4034710962212
92,722180,1967,20.77611502347418,70.9662265258216,254.5,228.2633020344288,0.7217870959029173,1,AUGUSTA BUSH FIELD,GA,-5,33.367,-81.96700000000001,18,5940.794366,8.4034710962212
93,722180,1968,22.215727699530515,72.03765845070423,204.8,228.60641627543035,0.7605602759684178,1,AUGUSTA BUSH FIELD,GA,-5,33.367,-81.96700000000001,18,5940.794366,8.4034710962212
94,722180,1971,21.95269953051643,76.59975352112677,264.5,226.31827073552427,0.6261428636361108,1,AUGUSTA BUSH FIELD,GA,-5,33.367,-81.96700000000001,18,5940.794366,8.4034710962212
95,722180,1973,21.7450788580555,70.62961838161839,622.1666666666666,224.1044600938967,0.7757890887982068,1,AUGUSTA BUSH FIELD,GA,-5,33.367,-81.96700000000001,18,5940.794366,8.4034710962212
96,722180,1974,21.146322378716746,69.50758998435055,577.9000000000001,232.04655712050078,0.7758486874052954,1,AUGUSTA BUSH FIELD,GA,-5,33.367,-81.96700000000001,18,5940.794366,8.4034710962212
97,722180,1979,21.76201095461659,73.42117957746478,827.1,225.7693661971831,0.7027944404056063,1,AUGUSTA BUSH FIELD,GA,-5,33.367,-81.96700000000001,18,5940.794366,8.4034710962212
98,722180,1980,22.65690729941685,69.43436103843831,419.4,244.3317683881064,0.8544487245816947,1,AUGUSTA BUSH FIELD,GA,-5,33.367,-81.96700000000001,18,5940.794366,8.4034710962212
99,722180,1981,21.555116044399593,73.58482305358947,638.1,240.7527386541471,0.6895084972042214,1,AUGUSTA BUSH FIELD,GA,-5,33.367,-81.96700000000001,18,5940.794366,8.4034710962212
100,722180,1982,21.75172143974961,73.31911189358372,629.0999999999999,227.77230046948358,0.7050408044428962,1,AUGUSTA BUSH FIELD,GA,-5,33.367,-81.96700000000001,18,5940.794366,8.4034710962212
101,722180,1983,22.172750391236306,65.30534037558687,650.4000000000001,239.56338028169014,0.9411575687254456,1,AUGUSTA BUSH FIELD,GA,-5,33.367,-81.96700000000001,18,5940.794366,8.4034710962212
102,722180,1985,23.53789123630673,68.7514241001565,428.19999999999993,233.89475743348981,0.9224114908005836,1,AUGUSTA BUSH FIELD,GA,-5,33.367,-81.96700000000001,18,5940.794366,8.4034710962212
103,722180,1990,23.294718309859157,70.30900039123631,730.5999999999999,239.21205007824727,0.8633911315859071,1,AUGUSTA BUSH FIELD,GA,-5,33.367,-81.96700000000001,18,5940.794366,8.4034710962212
104,722180,1994,21.91866927592955,78.5445116461147,678.2,222.49374021909233,0.5728896470682283,1,AUGUSTA BUSH FIELD,GA,-5,33.367,-81.96700000000001,18,5940.794366,8.4034710962212
105,722180,1995,22.678419096067305,76.05500097828214,752.6,230.53188575899844,0.6702646496867488,1,AUGUSTA BUSH FIELD,GA,-5,33.367,-81.96700000000001,18,5940.794366,8.4034710962212
106,722230,1961,22.66637323943662,73.8504597026604,1098.6999999999998,215.13399843505476,0.7314276271080997,1,MOBILE REGIONAL AP,AL,-6,30.683000000000003,-88.25,22,6766.354399999998,3.964361751777973
107,722230,1962,24.540043035993744,74.61350029348465,643.5,224.0618153364632,0.7969310798188673,1,MOBILE REGIONAL AP,AL,-6,30.683000000000003,-88.25,22,6766.354399999998,3.964361751777973
108,722230,1963,24.515629890453834,72.3875176056338,742.1,219.4984350547731,0.8655148571559526,1,MOBILE REGIONAL AP,AL,-6,30.683000000000003,-88.25,22,6766.354399999998,3.964361751777973
109,722230,1966,23.914025821596244,72.11731807511737,194.3,208.67507824726135,0.8423259739305169,1,MOBILE REGIONAL AP,AL,-6,30.683000000000003,-88.25,22,6766.354399999998,3.964361751777973
110,722230,1967,23.946041055718474,73.08910850439884,278.5,215.4685054773083,0.8145693752133991,1,MOBILE REGIONAL AP,AL,-6,30.683000000000003,-88.25,22,6766.354399999998,3.964361751777973
111,722230,1973,24.48792799843475,71.38165156092649,1123.1,215.59311424100156,0.8955240193663041,1,MOBILE REGIONAL AP,AL,-6,30.683000000000003,-88.25,22,6766.354399999998,3.964361751777973
112,722230,1975,23.776643192488265,74.75487912087912,1381.6,209.32394366197184,0.7562316988091715,1,MOBILE REGIONAL AP,AL,-6,30.683000000000003,-88.25,22,6766.354399999998,3.964361751777973
113,722230,1980,24.37988651927216,72.28934650753277,1397.5,228.8517214397496,0.8614023383611391,1,MOBILE REGIONAL AP,AL,-6,30.683000000000003,-88.25,22,6766.354399999998,3.964361751777973
114,722230,1981,24.38914319248826,71.84586463223788,928.1999999999999,222.88341158059467,0.8756846532018288,1,MOBILE REGIONAL AP,AL,-6,30.683000000000003,-88.25,22,6766.354399999998,3.964361751777973
115,722230,1985,23.65946791862285,71.79772994129159,1151.0,219.41412363067292,0.8387453665602584,1,MOBILE REGIONAL AP,AL,-6,30.683000000000003,-88.25,22,6766.354399999998,3.964361751777973
116,722230,1986,23.873063380281693,76.67158059467918,912.0999999999999,229.85602503912364,0.7029712897523415,1,MOBILE REGIONAL AP,AL,-6,30.683000000000003,-88.25,22,6766.354399999998,3.964361751777973
117,722230,1988,23.40657276995305,74.33779690862845,1009.1999999999999,227.60602503912364,0.7514036126546695,1,MOBILE REGIONAL AP,AL,-6,30.683000000000003,-88.25,22,6766.354399999998,3.964361751777973
118,722230,1990,23.873024256651018,72.24926643192488,542.4,237.4700704225352,0.8362299097175918,1,MOBILE REGIONAL AP,AL,-6,30.683000000000003,-88.25,22,6766.354399999998,3.964361751777973
119,722230,1993,23.44375978090767,77.67192879499218,786.6999999999999,224.27347417840375,0.6552790564968687,1,MOBILE REGIONAL AP,AL,-6,30.683000000000003,-88.25,22,6766.354399999998,3.964361751777973
120,722230,1995,24.146214048131483,76.64967521033067,1132.6000000000001,230.7605633802817,0.7155343330219139,1,MOBILE REGIONAL AP,AL,-6,30.683000000000003,-88.25,22,6766.354399999998,3.964361751777973
121,722230,1996,23.316790752351096,77.94601528812231,758.1,238.6056338028169,0.6421867376947654,1,MOBILE REGIONAL AP,AL,-6,30.683000000000003,-88.25,22,6766.354399999998,3.964361751777973
122,722230,1997,23.141881846635368,76.5248082942097,1240.0,231.5618153364632,0.6762289675304967,1,MOBILE REGIONAL AP,AL,-6,30.683000000000003,-88.25,22,6766.354399999998,3.964361751777973
123,722230,1998,24.53157276995305,79.98198004304442,1147.6,238.2732785602504,0.6280785228512258,1,MOBILE REGIONAL AP,AL,-6,30.683000000000003,-88.25,22,6766.354399999998,3.964361751777973
124,722230,1999,23.99530424574447,78.80999999999999,726.0999999999999,247.58861502347418,0.6433468907737123,1,MOBILE REGIONAL AP,AL,-6,30.683000000000003,-88.25,22,6766.354399999998,3.964361751777973
125,722230,2000,24.153555337904013,72.75872206977655,450.9,248.3943661971831,0.835142615475216,1,MOBILE REGIONAL AP,AL,-6,30.683000000000003,-88.25,22,6766.354399999998,3.964361751777973
126,722230,2003,24.1408956982911,73.95984083316958,1331.7,221.0117370892019,0.7976997692125778,1,MOBILE REGIONAL AP,AL,-6,30.683000000000003,-88.25,22,6766.354399999998,3.964361751777973
127,722230,2004,24.35207100591716,71.5270224940805,1242.6999999999998,225.5719874804382,0.883592588767089,1,MOBILE REGIONAL AP,AL,-6,30.683000000000003,-88.25,22,6766.354399999998,3.964361751777973
128,722255,1967,22.390434272300467,71.28340962441315,235.5,232.52699530516432,0.7895990318267772,1,COLUMBUS METROPOLITAN ARPT,GA,-6,32.517,-84.95,15,1958.6815342,4.327265356843378
129,722255,1968,22.82406103286385,72.22727699530516,266.4,235.71263693270737,0.7844540684685009,1,COLUMBUS METROPOLITAN ARPT,GA,-6,32.517,-84.95,15,1958.6815342,4.327265356843378
130,722255,1970,23.7799882629108,71.60989436619718,214.8,235.16294992175273,0.8506164708917927,1,COLUMBUS METROPOLITAN ARPT,GA,-6,32.517,-84.95,15,1958.6815342,4.327265356843378
131,722255,1978,23.633068297655456,70.82463972239232,480.475,236.93407668231612,0.8662763502208763,1,COLUMBUS METROPOLITAN ARPT,GA,-6,32.517,-84.95,15,1958.6815342,4.327265356843378
132,722255,1979,23.193689018061033,74.46932196339434,694.6999999999999,226.31611893583724,0.7377965118564433,1,COLUMBUS METROPOLITAN ARPT,GA,-6,32.517,-84.95,15,1958.6815342,4.327265356843378
133,722255,1980,23.630048533445873,74.02107165504121,647.7,239.4685054773083,0.7712243197676076,1,COLUMBUS METROPOLITAN ARPT,GA,-6,32.517,-84.95,15,1958.6815342,4.327265356843378
134,722255,1981,23.48141878274889,74.77906015799067,597.6,233.210289514867,0.7418984560245376,1,COLUMBUS METROPOLITAN ARPT,GA,-6,32.517,-84.95,15,1958.6815342,4.327265356843378
135,722255,1983,23.243798904538338,69.13933685446008,666.8,231.2190923317684,0.8945881480414943,1,COLUMBUS METROPOLITAN ARPT,GA,-6,32.517,-84.95,15,1958.6815342,4.327265356843378
136,722255,1985,23.520442097026603,69.94299100156495,510.0,227.00097809076684,0.8862848722764913,1,COLUMBUS METROPOLITAN ARPT,GA,-6,32.517,-84.95,15,1958.6815342,4.327265356843378
137,722255,1988,23.022085289514866,65.60795579029734,458.20000000000005,231.95989827856025,0.9833937507398214,1,COLUMBUS METROPOLITAN ARPT,GA,-6,32.517,-84.95,15,1958.6815342,4.327265356843378
138,722255,1989,22.683920187793426,71.2761475249462,924.3,221.16999217527388,0.804307689350217,1,COLUMBUS METROPOLITAN ARPT,GA,-6,32.517,-84.95,15,1958.6815342,4.327265356843378
139,722255,1990,23.95506651017214,66.19835289514866,431.9,241.15140845070422,1.0237140703902456,1,COLUMBUS METROPOLITAN ARPT,GA,-6,32.517,-84.95,15,1958.6815342,4.327265356843378
140,722255,1992,22.664417057902973,69.910784428795,735.5,218.91999217527388,0.8415220856381078,1,COLUMBUS METROPOLITAN ARPT,GA,-6,32.517,-84.95,15,1958.6815342,4.327265356843378
